# Time	Pos	PotentialE	KineticE	TotalE
0.119000003	1.28405488	-0.69330436	0.0362901464	-0.657014191
0.120000005	1.28378427	-0.693929374	0.0369151011	-0.657014251
0.121000007	1.2835114	-0.694559932	0.0375456735	-0.657014251
0.122000009	1.28323615	-0.695196271	0.0381818824	-0.65701437
0.123000003	1.28295863	-0.695838094	0.0388237312	-0.65701437
0.124000005	1.28267872	-0.696485877	0.0394712277	-0.657014668
0.125	1.28239655	-0.697139263	0.0401243828	-0.657014906
0.126000002	1.28211212	-0.697798073	0.0407832041	-0.657014847
0.127000004	1.2818253	-0.698462725	0.0414477028	-0.657015026
0.128000006	1.28153622	-0.699132919	0.0421178788	-0.657015026
0.129000008	1.28124475	-0.699808896	0.0427937545	-0.657015145
0.13000001	1.28095102	-0.700490534	0.0434753224	-0.657015204
0.131000012	1.28065491	-0.701177895	0.0441626087	-0.657015264
0.131999999	1.28035653	-0.701871037	0.0448556021	-0.657015443
0.133000001	1.28005576	-0.702569962	0.045554325	-0.657015622
0.134000003	1.27975273	-0.703274369	0.0462587811	-0.657015562
0.135000005	1.27944732	-0.703984857	0.0469689742	-0.65701586
0.136000007	1.27913964	-0.704700887	0.0476849191	-0.657015979
0.137000009	1.27882957	-0.705422759	0.0484066196	-0.657016158
0.138000011	1.27851725	-0.706150174	0.0491340868	-0.657016098
0.139000013	1.27820253	-0.706883609	0.0498673283	-0.657016277
0.140000001	1.27788556	-0.707622647	0.0506063513	-0.657016277
0.141000003	1.27756619	-0.708367705	0.0513511598	-0.657016516
0.142000005	1.27724457	-0.709118128	0.0521017797	-0.657016337
0.143000007	1.27692056	-0.709874809	0.0528582036	-0.657016635
0.144000009	1.27659428	-0.710636914	0.053620439	-0.657016456
0.145000011	1.27626562	-0.711405039	0.054388497	-0.657016516
0.146000013	1.27593458	-0.712179005	0.0551623814	-0.657016635
0.147	1.27560127	-0.712958634	0.0559420995	-0.657016516
0.148000002	1.27526557	-0.713744283	0.0567276627	-0.657016635
0.149000004	1.2749275	-0.714535892	0.0575190783	-0.657016814
0.150000006	1.27458715	-0.715333164	0.05831635	-0.657016814
0.151000008	1.27424443	-0.716136456	0.0591194928	-0.657016993
