# Time	Pos	PotentialE	KineticE	TotalE
0.475000	1.061235	-0.839915	0.182894	-0.657021
0.476000	1.060633	-0.836074	0.179053	-0.657020
0.477000	1.060038	-0.832213	0.175193	-0.657020
0.478000	1.059449	-0.828336	0.171316	-0.657020
0.479000	1.058867	-0.824443	0.167423	-0.657020
0.480000	1.058292	-0.820538	0.163518	-0.657020
0.481000	1.057724	-0.816622	0.159603	-0.657020
0.482000	1.057162	-0.812698	0.155679	-0.657020
0.483000	1.056608	-0.808768	0.151748	-0.657020
0.484000	1.056060	-0.804834	0.147814	-0.657019
0.485000	1.055520	-0.800898	0.143879	-0.657019
0.486000	1.054987	-0.796963	0.139944	-0.657019
0.487000	1.054462	-0.793032	0.136013	-0.657019
0.488000	1.053944	-0.789106	0.132088	-0.657019
0.489000	1.053434	-0.785189	0.128171	-0.657019
0.490000	1.052932	-0.781283	0.124265	-0.657019
0.491000	1.052437	-0.777390	0.120372	-0.657018
0.492000	1.051950	-0.773514	0.116496	-0.657018
0.493000	1.051472	-0.769656	0.112638	-0.657018
0.494000	1.051001	-0.765820	0.108802	-0.657018
0.495000	1.050539	-0.762007	0.104989	-0.657018
0.496000	1.050085	-0.758222	0.101204	-0.657018
0.497000	1.049639	-0.754466	0.097448	-0.657017
0.498000	1.049202	-0.750742	0.093725	-0.657017
0.499000	1.048773	-0.747053	0.090036	-0.657017
0.500000	1.048353	-0.743402	0.086386	-0.657017
0.501000	1.047942	-0.739792	0.082775	-0.657017
0.502000	1.047539	-0.736225	0.079209	-0.657017
0.503000	1.047146	-0.732704	0.075688	-0.657016
0.504000	1.046761	-0.729232	0.072216	-0.657016
0.505000	1.046386	-0.725811	0.068795	-0.657016
0.506000	1.046019	-0.722445	0.065429	-0.657016
0.507000	1.045662	-0.719136	0.062120	-0.657016
0.508000	1.045314	-0.715886	0.058870	-0.657016
0.509000	1.044976	-0.712699	0.055683	-0.657015
0.510000	1.044647	-0.709576	0.052561	-0.657015
0.511000	1.044327	-0.706522	0.049507	-0.657015
0.512000	1.044017	-0.703537	0.046522	-0.657015
0.513000	1.043717	-0.700626	0.043611	-0.657015
